user_id,user_name,movie_id,movie_name,user_rating
692,lawrenceelizabeth,8069,An Ordinary Man,1.7
282,campbellchad,190,The Big 4,9.3
821,hannah53,5659,Army of One,2.8
973,finleyshelley,1442,Survive,2.7
917,oshort,5867,Dahmer,7.7
635,xcurtis,1664,Escape Room: Tournament of Champions,6.9
506,longwilliam,7810,Thirst,3.4
783,cervanteshannah,587,The Twilight Saga: Breaking Dawn - Part 2,4.1
876,woodardlarry,2258,Robin Hood,4.8
219,jreese,2477,The Bourne Legacy,5.6
402,audrey78,4562,We Are the Nobles,3.0
358,lowejennifer,2931,Young Mother-in-Law,1.3
897,christinatucker,8622,Slaughterhouse Rulez,5.8
131,turnerchristine,3005,Young Sister-in-Law 5,4.2
122,jenkinsemily,7333,Pleasure Guide,2.2
168,mileslauren,775,Rocky,8.5
219,jreese,2975,The Theory of Everything,7.2
697,patrick06,4994,Good Mom's Friend 3,1.6
445,brandon46,6787,Your Christmas Or Mine?,1.0
169,garnerhenry,1210,Knives Out,8.3
398,jeffreywatkins,1057,The Godfather Part III,7.1
599,vmack,9126,Running Scared,1.5
610,pperkins,2075,A Nun's Curse,1.2
977,griffithbreanna,4706,Artists Under the Big Top: Perplexed,4.3
412,briancox,471,The Princess,3.8
969,dwaynewilliams,485,Dragon Ball Z: Broly – The Legendary Super Saiyan,8.6
24,calvinpayne,10056,The Survivor,5.9
858,qwilliams,9169,Ring 2,8.3
91,campbellsusan,6259,Begin Again,2.1
534,rayandrew,6945,Blues Brothers 2000,8.4
97,nicholastucker,4834,Leaving Las Vegas,3.4
599,vmack,6800,Avengement,1.3
292,lisabarnes,5479,De Caperucita a loba,3.2
126,jeremystewart,518,ODDTAXI in the Woods,3.4
179,whitejacob,5397,I Am a Hero,7.0
574,erollins,4773,Racing Stripes,4.4
965,wevans,377,The Girl from the Other Side,4.9
353,gabriel90,648,Kimi,6.2
674,adamskimberly,3955,Rhinegold,3.5
47,jonathan79,5454,"Sex, Party and Lies",4.7
366,kirbydana,7641,Awake,5.5
149,karen68,10127,Tommy,9.4
596,andersonbobby,2293,Underworld: Rise of the Lycans,3.1
434,garrettduran,3619,Hush,4.3
999,matthewwilliams,5081,Mickey's Tale of Two Witches,7.4
326,reynoldswilliam,5091,The Man from U.N.C.L.E.,5.9
474,sanchezstacy,3748,From Paris with Love,3.3
1,murphymonica,8730,Escaflowne: The Movie,6.3
141,heatherwallace,3908,Shallow Hal,3.7
944,shawdavid,8612,While You Were Sleeping,3.9
231,hkline,7023,Furry Vengeance,3.8
63,justin44,378,Enola Holmes 2,5.0
223,michael26,171,The Lost City,6.8
406,payneashley,595,The SpongeBob Movie: Sponge on the Run,9.5
951,aharrington,3941,Kuroko's Basketball - Movie: Winter Cup - Crossing the Door,9.5
660,angelamosley,4650,Hell or High Water,6.2
68,prestonderek,8811,Stan & Ollie,7.5
109,reynoldsrachael,7125,Spy Game,5.1
665,john08,4664,About Us But Not About Us,1.3
487,harristeresa,6064,The Dry,3.3
411,richardsonallen,8083,The Rum Diary,7.5
67,patrickford,1674,Paul,1.5
19,jonathan46,6623,"The Criminals, Part 5: The Teenager's Nightmare",7.2
889,joseph14,5881,Sadako vs. Kayako,5.5
243,lopezcarly,6773,The Devil's Backbone,7.2
712,dvargas,1730,Dragon Ball Z: The History of Trunks,8.4
513,glassmark,2076,The Professional Bridesmaid,8.4
392,ulopez,5995,Flash Gordon,5.6
579,gavin84,194,The Soccer Football Movie,1.0
269,llee,8877,The Relic,5.8
26,friedmanchristopher,1059,Stolen by Their Father,5.5
807,awilliams,1086,Paranormal Activity: Next of Kin,9.5
30,khudson,5730,Transformers: Prime Beast Hunters: Predacons Rising,9.5
328,vsmith,7855,Raging Fire,9.1
873,hcannon,1850,The Grey,1.6
936,christopher60,3395,Cats & Dogs,1.4
740,iwhite,4988,La Femme Nikita,2.0
415,nwhite,3079,Rape Zombie: Lust of the Dead 4,4.1
217,matthew48,4751,Amen.,3.1
859,kimberly04,8234,City of the Living Dead,7.6
819,william42,6793,Gangster Squad,5.5
213,lisamontgomery,5060,Robin Hood: Men in Tights,2.9
299,kgarcia,7596,Sandy Wexler,5.6
175,wulinda,5364,Waiting for Bojangles,8.3
885,lonniebrown,5146,Transformers,5.6
323,josephmahoney,2696,Rape Zombie: Lust of the Dead 2,7.1
665,john08,2635,Rape Zombie: Lust of the Dead 3,5.8
133,ericshaw,1825,Veneciafrenia,9.8
252,penningtonangela,8045,Glengarry Glen Ross,7.8
592,ubrown,7654,The Perfection,8.4
660,angelamosley,1295,Titane,5.7
462,dickersonshirley,4849,Before Sunrise,7.9
61,roachsarah,7763,Breaking In,4.2
448,nicolesandoval,894,The Jungle Book,5.6
581,betty16,9621,3 from Hell,7.7
324,danielpearson,3651,Fool's Gold,9.0
322,claytonjones,7835,Fantomas vs. Scotland Yard,2.8
110,msummers,3208,Smurfs: The Lost Village,1.2
743,fchavez,7162,Finders Keepers,4.0
549,jameslewis,866,King,6.5
761,tylerhorton,5105,In the Name of Ben-Hur,1.0
950,johnsontammie,201,Orphan: First Kill,8.8
269,llee,6358,Escape from Planet Earth,1.1
822,bernardjohn,10,The Park,5.9
134,ryanhill,1373,How to Train Your Dragon: Homecoming,3.7
791,korr,1122,Baywatch,5.2
595,csullivan,2029,Greyhound,5.2
833,dianebutler,281,Eternals,5.0
465,tristangibbs,7082,Monster High: Haunted,2.4
891,stephenwhite,9991,Azumi 2: Death or Love,8.9
167,qsanchez,50,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,8.2
196,cooperbrenda,62,The Forbidden Legend: Sex & Chopsticks 2,5.7
186,zhayden,7310,In for a Murder,5.9
31,bakershawn,6564,High Lane,6.5
973,finleyshelley,1802,Saul: The Journey to Damascus,9.1
786,greenkelly,7030,Where Hands Touch,8.9
548,lawrence70,9092,The Land Before Time VII: The Stone of Cold Fire,5.6
937,betty43,5063,Single Bells,7.1
901,tmartin,4563,Nineteen: Shh! No Imagining!,6.8
243,lopezcarly,7470,Repossessed,8.2
59,charles33,2250,Female Urologists 2,4.0
24,calvinpayne,8430,Tom and Jerry: A Nutcracker Tale,7.8
852,jonesjamie,5446,Crimson Tide,8.3
771,fzhang,4764,Mayaa,2.8
120,jessica75,3309,LEGO DC: Shazam! Magic and Monsters,4.4
683,aaron79,3344,"Love, Simon",9.2
430,martinmcguire,6030,Motherless Brooklyn,5.9
902,bergrichard,9161,Hysteria,8.6
262,oforbes,2827,Jackass Forever,4.8
511,mjones,7441,Dolores Claiborne,6.4
708,nicholas20,9057,Let the Bullets Fly,8.8
749,wattsalexandra,329,The Lion King,9.6
664,jerry79,3326,The Mule,7.1
379,vanessa15,5954,The Witches of Eastwick,7.1
663,anthonydougherty,3815,The Impossible,8.8
167,qsanchez,604,Wild Is the Wind,3.8
84,zhicks,8227,Confessions of a Brazilian Call Girl,6.3
790,sharon12,1443,The Fifth Element,6.5
989,greed,9204,The Lawnmower Man,5.3
246,bradleyshawn,4168,Girl Friday,3.0
150,rebeccagonzales,4744,Mr. Bean's Holiday,1.3
203,igriffith,8846,Crayon Shin-chan: Pursuit of the Balls of Darkness,3.0
852,jonesjamie,3143,Sex and Zen,3.3
436,sarah60,2636,Chunin Exam on Fire! and Naruto vs. Konohamaru!,8.1
98,pereztimothy,943,Puss in Boots: The Three Diablos,5.1
721,karenallison,4147,Dragons: Dawn Of The Dragon Racers,2.3
621,sbell,6757,Jan Dara,3.7
592,ubrown,3648,Annie,3.5
327,michaelcamacho,9295,Suicide Forest Village,4.0
13,istone,2555,It’s Your Fault That My Heart Beats,5.3
527,wangemily,7335,Hackers,5.6
833,dianebutler,3462,New Police Story,2.3
460,rachel84,7665,Four Kids and It,2.2
543,rodriguezjustin,10164,Robin Williams: Come Inside My Mind,5.0
334,michael12,8587,88,6.0
817,zjacobs,4072,The Peanuts Movie,1.1
734,ywilliams,8560,The Accidental Husband,10.0
964,rdunn,6596,The Wicked Reporter 2: The Rebirth of Horserace Betting,3.7
320,keith16,8101,The Lincoln Lawyer,4.4
334,michael12,8323,From Rocky to Creed: The Legacy Continues,7.5
516,ashleygrant,10092,Love Match,7.4
896,erussell,6116,Wall Street,6.7
815,teresa83,5574,48 Hrs.,6.3
622,baileybrittany,2906,Chinese Zodiac,6.8
605,christopherunderwood,6501,Highlander II: The Quickening,6.4
23,leslie58,7682,Macario,4.7
424,rodriguezamy,6858,We Need to Talk About Kevin,6.9
249,josephjohnson,939,Cat Pack: A PAW Patrol Exclusive Event,6.3
688,gina49,2116,Where the Crawdads Sing,7.9
449,jennifersmith,6275,Summertime,3.5
399,moralescourtney,3082,A Few Good Men,9.8
450,boylepatrick,1808,How I Became a Superhero,7.8
238,scott72,1024,Me Time,8.0
1,murphymonica,337,The Little Mermaid,8.3
313,browndaniel,8403,Paskal,9.5
253,derek63,6951,Harold & Kumar Go to White Castle,1.4
638,klinegerald,2937,The Dictator,7.3
47,jonathan79,4851,Undryable Younger Cousin,3.9
148,gwilkinson,2225,Pandora,6.5
295,brooke68,4862,Heist,4.9
290,wboyd,5857,Flower and Snake 3: Punishment,5.1
370,qschmidt,5268,The Grudge 2,4.9
374,khughes,5628,Sabrina,3.9
802,williamdonaldson,2462,Die Hard 2,1.9
243,lopezcarly,2096,Barbie and the Diamond Castle,5.8
178,gilljon,2276,Deepwater Horizon,7.8
954,randolphrebecca,9735,Marvin's Room,6.7
267,johnsonrandy,9,Attack on Titan,9.0
550,connieevans,1125,The Hunger Games,1.1
79,andersoncarlos,5276,How Much Do You Love Me?,3.3
688,gina49,4038,Poseidon,4.3
935,tdyer,3091,The Last Survivors,5.0
19,jonathan46,10154,Payback,2.9
716,mcphersoncourtney,3593,The Fourth Kind,3.2
475,jeff03,9384,Eating Out: The Open Weekend,9.7
46,joshuawright,6879,Quarantine 2: Terminal,3.7
910,shannon08,5764,The 33D Invader,2.1
113,zcraig,655,2012,7.4
79,andersoncarlos,2010,Minions,6.7
996,jeffreywhite,3170,Carrie,8.1
903,caldwellmichael,2509,The Grudge,8.8
517,anthonywolf,4246,Chinatown,6.6
619,josehiggins,9324,Legends of Oz: Dorothy's Return,3.5
946,judith46,817,How to Train Your Dragon 2,1.1
654,louis66,3782,You’re Killing Me,2.0
575,jerrymorgan,6478,The Physician,1.1
324,danielpearson,8969,Into the Labyrinth,9.1
104,bethanywilson,1396,The Human Centipede (First Sequence),1.2
307,kylelewis,8451,The Beach House,9.3
220,alvaradomatthew,2326,The Ash Lad: In the Hall of the Mountain King,1.3
256,angelahayes,1616,Jack Reacher: Never Go Back,6.2
767,jburgess,3986,Cadaver,8.8
705,franklinjennifer,2428,Japanese Mom 2,7.7
826,vreynolds,4378,Firestarter,4.6
913,jasmine63,200,Piggy,8.5
662,karenanderson,7731,The Hole in the Ground,8.3
934,escobarnicholas,7328,Stalingrad,3.8
510,andersonpaul,7512,Nim's Island,2.8
138,palmeramanda,966,Pokémon the Movie: I Choose You!,3.1
187,amy78,7781,The House of Flowers: The Movie,3.8
429,cameron56,4688,Tangled: Before Ever After,2.9
567,john79,1690,Akira,2.8
448,nicolesandoval,4177,Brahmāstra Part One: Shiva,4.9
463,michaelmaxwell,9341,Sleepaway Camp,4.0
785,donaldfox,6396,The Day the Earth Stood Still,4.5
265,sfuller,3188,Folie à Famille,1.5
434,garrettduran,4806,Armour of God,9.5
499,samuelcarlson,2531,Magic Mike,2.0
735,hbrown,1698,Deep Water,9.2
629,nataliehendricks,1568,The Butterfly Effect,7.6
845,meredith05,4464,After,1.8
911,mia97,1116,Saint Seiya: Legend of Sanctuary,2.6
841,cartermatthew,2119,Chinese Erotic Ghost Story,5.7
811,elizabethpayne,1980,Kill Bill: Vol. 1,9.5
819,william42,6758,Justice League Dark,3.6
529,tina33,1411,Battleship,4.2
564,elizabeth55,8840,"Lying in Bed Alone, Breathing",5.2
850,morrisjessica,7613,Thoroughbreds,6.5
165,angela76,1667,Kubo and the Two Strings,6.3
814,beltranrandall,2979,Dragons: Gift of the Night Fury,9.8
647,stevensjames,3743,Day of the Woman,5.5
495,nicholaswells,2334,Click,9.3
461,sandra10,7866,Jesus Christ Superstar,5.7
996,jeffreywhite,4569,What Women Want,3.3
858,qwilliams,4215,The Hunt for Red October,7.7
221,katherinebrown,4511,Lost & Found,7.2
77,christopher48,4169,Friends: The Reunion,8.1
492,martinezkenneth,2687,The Possession of Hannah Grace,10.0
626,amy56,1686,Fairy Tail: Dragon Cry,2.7
51,jeffreyorr,2875,EverAfter,2.2
641,eclark,4957,The Omen,7.5
664,jerry79,571,Nope,3.4
410,michaelwilliams,5877,Sekaiichi Hatsukoi Movie,7.5
973,finleyshelley,4977,Vicky and Her Mystery,4.6
914,tiffany83,5418,Wedding Daze,9.0
35,molinamargaret,3627,Serenity,4.8
327,michaelcamacho,2292,Raped by an Angel,2.9
369,cherylboyd,4617,Christopher Robin,1.2
20,gutierrezkristin,1533,Eternal Sunshine of the Spotless Mind,8.6
142,patrickreese,1854,Never Back Down,6.7
787,wfrazier,10096,Terms of Endearment,7.8
745,gmooney,3524,Bartkowiak,6.3
777,taylormiller,1800,Sword Art Online: The Movie – Ordinal Scale,7.1
393,perezholly,5887,Elf,4.2
252,penningtonangela,3396,The Watch,7.6
782,kyoung,2295,L'immensità,9.3
121,smithamy,2391,Constantine: City of Demons - The Movie,9.6
532,mward,737,The Intouchables,1.5
246,bradleyshawn,2905,The King's Avatar: For the Glory,7.6
482,jonesheather,5061,Red Dog,9.7
767,jburgess,4643,Aloha Scooby-Doo!,2.9
708,nicholas20,4407,No Half Measures: Creating the Final Season of Breaking Bad,8.3
379,vanessa15,998,The Croods,5.8
722,travis02,8539,A Merry Friggin' Christmas,5.7
574,erollins,5755,Revenge,7.9
630,tina47,1629,Honest Thief,2.2
5,hlopez,3006,Chained Heat,1.2
434,garrettduran,7560,Unlocked,7.7
906,jacob52,7299,Blood Ties,7.3
732,michael87,1556,Rocky II,7.6
607,hardysarah,4376,Girls Trip,4.1
929,sherry83,9101,xxxHOLiC The Movie: A Midsummer Night's Dream,5.2
426,shelley37,5059,Sex and Zen III,8.0
726,hmendoza,7648,The Jewel of the Nile,6.8
583,epope,5572,Return of the Tooth Fairy,4.8
940,elizabethmcdonald,337,The Little Mermaid,7.4
204,ashleecook,5251,Out for Justice,5.4
637,kylethomas,4835,My Friend's Wife,9.0
409,michael18,8371,I Miss Sonia Henie,8.1
565,jennifer56,7792,It Could Happen to You,9.0
536,rodneyfloyd,1120,Red Shoes and the Seven Dwarfs,4.8
708,nicholas20,4989,Excuse Me,4.3
637,kylethomas,6549,Honey 3: Dare to Dance,9.8
274,curtis73,5149,Casino Royale,1.5
831,wagnersavannah,842,Ponyo,3.1
686,kellytracy,6751,"Kim Ji-young, Born 1982",2.7
804,rbrandt,9068,Father of the Bride Part II,4.1
661,alfred46,1181,The Terminator,1.0
341,marshallterrance,8862,The First Wives Club,7.4
985,brownjoseph,2232,Inside the Mind of a Cat,7.1
476,xhicks,1038,Barbie: Princess Charm School,7.2
973,finleyshelley,4933,Grimsby,8.2
741,drose,3944,Big Fish,8.9
276,lanejose,9205,Hatchet II,8.4
324,danielpearson,5151,The Searchers,4.2
709,mitchelllisa,6372,Gothika,5.9
721,karenallison,6542,Color Out of Space,2.8
875,coxjeffrey,6514,Backtrace,1.4
961,mhoward,1065,Rango,8.8
429,cameron56,5191,Ip Man 4: The Finale,6.5
80,gail64,8538,Spooky Buddies,6.0
901,tmartin,3805,Hot Neighbors,6.9
987,frankbright,5957,The Green Hornet,4.7
876,woodardlarry,3764,Asura,6.7
185,frederickramirez,3874,Plan A,9.4
413,yodermicheal,9462,Snow White: The Fairest of Them All,6.4
477,codyhale,9336,Kelly's Heroes,6.5
765,salasalexandra,7921,Exam,5.6
921,sarah50,9691,Miracle on 34th Street,1.4
731,katherine04,4886,An Egg-celent movie,8.9
161,dawnanthony,4568,Aquamarine,8.1
227,john37,8899,Rushmore,9.2
711,emmamyers,7460,Doctor Strange,9.1
51,jeffreyorr,361,Blueback,2.8
906,jacob52,8106,The Little Rascals Save the Day,1.5
631,tross,1328,The Protector,9.7
826,vreynolds,4024,Shottas,8.1
364,christopherlloyd,9750,Wuthering Heights,8.2
633,wharper,7665,Four Kids and It,6.8
307,kylelewis,7886,Dazed and Confused,8.3
46,joshuawright,1555,Celebrity Sex Tape,5.9
853,jennifer20,499,Margaux,8.7
453,andrearusso,5735,The Forgotten Battle,7.4
561,amanda03,6658,Pete's Dragon,8.8
726,hmendoza,6578,Kim Possible,10.0
274,curtis73,7891,Chitty Chitty Bang Bang,4.6
814,beltranrandall,5590,Midnight Run,8.6
254,sdominguez,4656,X-Men: The Mutant Watch,9.9
862,mitchellmichael,7172,Student Services,1.4
425,david68,6724,Assassin's Creed: Ascendance,9.5
347,morrisjesse,1097,The Equalizer 2,2.5
585,conleysusan,2185,Megan,2.3
344,tashayates,598,Prometheus,3.5
903,caldwellmichael,4202,It's a Wonderful Binge,8.5
472,ryanvargas,3600,Diary of a Wimpy Kid,4.4
699,handerson,768,The Hobbit: The Desolation of Smaug,9.8
817,zjacobs,534,Reggie,2.5
74,jeffery91,9566,Burning Bright,1.9
298,greenstephen,2506,Escape Plan 2: Hades,4.2
64,katherinejohnson,8562,Out of the Furnace,3.8
34,bryanttiffany,4200,The Divine Fury,4.2
648,sean24,8485,Solaris,5.4
299,kgarcia,9857,Destroy All Monsters,6.2
290,wboyd,8274,Lulu,2.0
484,vbryan,8175,Carne,3.6
241,zmoreno,7152,Help! I'm a Fish,9.1
256,angelahayes,2323,Catman,6.8
377,melissa22,10050,Hamilton,2.1
939,robert09,2532,Overlord,8.4
384,ajones,9256,The Rocker,7.2
715,moralesstephanie,9187,The Half of It,4.9
712,dvargas,8001,Black Snake Moan,5.6
273,munderwood,9246,Safe Haven,9.0
466,ocherry,8597,Naruto Shippuden: OVA Hashirama Senju vs Madara Uchiha,7.0
613,melissacrawford,1838,Justice League: The Flashpoint Paradox,6.2
86,jessebarrera,7428,Hotel for Dogs,5.6
187,amy78,9229,Ice Princess,3.2
71,cooperbrandon,4360,I Now Pronounce You Chuck & Larry,3.5
259,wbenson,5740,Raymond & Ray,8.9
429,cameron56,7780,Cube 2: Hypercube,5.8
672,cameronjohnson,6028,Tucker and Dale vs. Evil,8.7
771,fzhang,1717,Ballerina,1.7
159,johnsondonna,5573,The Tale of The Princess Kaguya,4.0
110,msummers,7851,Young Guns II,5.1
326,reynoldswilliam,2339,The Bourne Identity,8.9
820,hintonjoshua,8407,Capture the Flag,6.4
719,johnsonwilliam,7443,Dark Crimes,9.2
132,kaylataylor,10020,Wonder Wheel,4.6
808,bonniebutler,9910,BIA: An Upside Down World,9.5
937,betty43,6542,Color Out of Space,8.2
558,jeffery59,6069,Darkness Falls,9.6
713,morgancynthia,3622,Ravanasura,1.5
894,smithdavid,6254,Allied,2.8
395,uellison,6128,Mad God,6.9
82,lesliewilkins,3476,Speak No Evil,6.2
201,ethan34,3921,Chevalier,1.0
210,bmack,6842,Piranhaconda,9.5
404,pricedonald,2383,Skin,8.1
470,megan58,2535,Friend Couples: Swapping,7.9
635,xcurtis,6007,Miss Congeniality 2: Armed and Fabulous,6.4
626,amy56,6886,Stuart Little 3: Call of the Wild,4.2
529,tina33,4127,Devil,7.5
476,xhicks,1520,Now You See Me,7.6
360,feliciaosborn,6759,Dragons Forever,2.6
824,pjordan,3725,From Hell,8.4
162,vincentsummers,6130,Mirror Mirror,8.6
281,alandavis,1517,Arrival,5.0
355,uhamilton,8611,Finding Michael,3.2
705,franklinjennifer,2666,Spy Kids 2: The Island of Lost Dreams,2.3
310,kevinclark,7582,Mockingbird,7.0
477,codyhale,3891,Captain Fantastic,8.5
402,audrey78,8214,Knockin' on Heaven's Door,5.2
451,troy95,6981,Maximum Risk,8.4
637,kylethomas,7095,Moxie,8.7
956,brian87,5755,Revenge,7.6
877,zhogan,3679,American Badger,1.4
979,xcrawford,6743,Only Yesterday,7.9
232,ulynch,4077,The Marine,3.8
297,april19,7928,I'll Take Your Dead,5.7
529,tina33,241,Ben-Hur,3.3
781,sanchezchad,4035,Pleasure or Pain,5.7
628,david14,2901,Into the Wild,1.2
579,gavin84,2617,The Happening,8.3
943,carl03,5801,Little Miss Sunshine,5.6
227,john37,5366,The Forest,3.0
79,andersoncarlos,7485,Something's Gotta Give,3.7
750,bakermichael,7239,Blithe Spirit,9.4
734,ywilliams,2122,Ride On,5.5
207,hughesfrank,5131,Surrogates,6.8
49,sallen,1939,The Old Way,1.3
84,zhicks,8598,Open Range,4.2
542,ericcardenas,9741,Safety Last!,9.9
431,christopherwilliams,5183,The Muppets,6.8
152,nathan87,7676,Three Fugitives,8.1
43,bcox,7690,Not Without My Daughter,2.2
793,qcooper,8092,21 & Over,7.7
589,kylevaldez,3021,Shot Caller,3.9
188,lawrencebrian,6504,Scream,5.6
148,gwilkinson,6195,Boy Missing,3.9
410,michaelwilliams,4823,New Initial D the Movie - Legend 2: Racer,4.4
839,tonya53,2250,Female Urologists 2,3.5
436,sarah60,386,Raya and the Last Dragon,5.1
926,erin93,4557,Dreamcatcher,8.2
678,annemurray,937,Wrong Turn 5: Bloodlines,8.5
15,fkennedy,7137,Kajillionaire,8.4
281,alandavis,5840,Three Christs,7.4
356,huffjames,5187,The Cursed: Dead Man’s Prey,5.7
693,fwilliams,3456,The Lobster,6.8
506,longwilliam,6683,Poetic Justice,7.4
478,hwalsh,9189,As Tears Go By,5.0
821,hannah53,6188,"Scooby-Doo! And Krypto, Too!",7.0
361,mallory96,5018,Ice Age: A Mammoth Christmas,3.1
584,ricekenneth,6071,Amulet,3.8
847,peterspatricia,6289,The NeverEnding Story III,6.6
304,utrevino,2031,Purpose of Reunion 2,6.0
312,nichole00,3319,Dumbo,3.0
527,wangemily,7210,The Chosen: Season 3 Finale,9.5
97,nicholastucker,1491,Armageddon,9.1
666,middletonnicole,4020,Blow,3.0
894,smithdavid,4390,Legend,1.4
110,msummers,929,Dragon Ball Z: The Return of Cooler,2.2
795,lbass,8063,Bleed for This,6.4
785,donaldfox,8179,The Visitors,4.3
192,idavis,2692,Sky High,7.8
374,khughes,6238,Wonder Woman,9.3
711,emmamyers,2460,South Park: Post COVID,8.2
428,solomonbrendan,5383,Labyrinth,3.6
973,finleyshelley,1994,6 Underground,2.5
776,vmooney,5610,Lethal Weapon 3,6.4
541,richard50,7824,Last Film Show,7.8
932,zachary26,8212,Cats,9.9
735,hbrown,750,The Commando,6.9
888,benjamin56,75,Terrifier 2,5.1
325,bakerthomas,8502,Book Club,5.8
23,leslie58,6296,Tremors 4: The Legend Begins,5.3
73,garciajocelyn,3739,The Son of Bigfoot,3.4
690,crystalodonnell,1601,Nada Que Ver,8.8
462,dickersonshirley,5919,Justice League vs. the Fatal Five,8.7
986,melaniecrane,3996,Mary Poppins Returns,5.1
850,morrisjessica,9297,The Killing,2.3
400,theodore33,38,Black Warrant,6.2
750,bakermichael,5841,Tarzan & Jane,5.1
292,lisabarnes,1600,Watchmen,1.5
892,carol30,2333,She Said,3.0
276,lanejose,4927,Brotherhood of the Wolf,5.2
618,thomas18,5945,Kikujiro,5.8
435,ymueller,8539,A Merry Friggin' Christmas,4.7
248,dthompson,6374,Two by Two: Overboard!,4.3
729,xmccarthy,4095,The Birds,7.0
779,gmoore,8258,Zulu,6.1
212,kcollins,3610,Leap Year,2.0
318,leediane,9689,Born in China,7.1
851,xbrown,2324,Conan the Barbarian,8.0
738,muellerrobert,9101,xxxHOLiC The Movie: A Midsummer Night's Dream,3.6
612,nhill,5149,Casino Royale,7.0
254,sdominguez,7388,Tokyo Train Girls 3: The Sensuous Nurse,4.9
643,hhardin,612,Deinfluencer,6.4
448,nicolesandoval,5602,Ginger Snaps,2.8
972,bgreen,6309,Full Speed,6.4
311,tanyajones,7495,The Do-Over,2.4
783,cervanteshannah,8808,All My Life,8.4
71,cooperbrandon,4762,Assault on Wall Street,4.9
832,curtiscrystal,9870,Monster High: Electrified,8.6
532,mward,5263,DC Spotlight: SHAZAM!,5.6
828,yfinley,5089,Three Steps Over Heaven,7.2
635,xcurtis,3096,Outcast,5.8
724,jennifermccoy,1696,The Redeem Team,1.8
633,wharper,10007,iParty with Victorious,8.0
491,amy97,2110,"Batman: The Long Halloween, Part One",7.0
369,cherylboyd,2988,10 Cloverfield Lane,7.0
678,annemurray,1930,Cherry Magic! THE MOVIE,2.9
624,chavezanthony,9538,Anna and the King,7.4
876,woodardlarry,2538,He's Just Not That Into You,7.5
94,nguyenphilip,4595,Mandy,5.8
603,joyceblanchard,9891,The People vs. Larry Flynt,6.8
424,rodriguezamy,859,The Karate Kid,2.3
265,sfuller,1840,David and Goliath,9.6
524,ydixon,8370,A Chinese Ghost Story,8.2
276,lanejose,3102,Fat Ass Zombies,5.9
454,wilsondennis,1,Creed III,1.1
834,cynthia48,7474,Arn: The Knight Templar,7.1
998,brandisoto,7495,The Do-Over,2.5
632,joshuahuff,9385,Caddyshack,2.3
214,jenniferjohnson,7137,Kajillionaire,3.4
245,alexis76,4287,Big Trouble in Little China,8.0
549,jameslewis,2902,Tremors,3.3
991,johnsonsteve,627,Venom,7.2
5,hlopez,569,Three Steps Above Heaven,2.5
572,tammyarnold,5200,The Break-Up,9.4
192,idavis,7240,Step-Brother,4.6
339,khernandez,6321,Desperately Seeking Susan,2.7
762,pricecynthia,5463,Species II,2.9
511,mjones,624,You Won't Be Alone,8.4
840,kayla35,4969,Hard Target 2,5.9
501,janicewilliams,893,Aladdin,7.0
692,lawrenceelizabeth,8127,Navy Seals vs. Zombies,4.9
875,coxjeffrey,4851,Undryable Younger Cousin,1.0
647,stevensjames,2161,Barbie Fairytopia: Mermaidia,7.4
47,jonathan79,4164,Science Fiction Volume One: The Osiris Child,4.3
237,lisa72,3753,Desperado,7.0
951,aharrington,1871,Blade,6.6
124,hernandezmelissa,9194,大学生出差服务,9.7
688,gina49,1676,R.I.P.D.,2.7
725,rclark,5887,Elf,1.4
891,stephenwhite,2984,The Experiment,1.2
511,mjones,2691,Tomb Raider,8.4
503,dawsonmichael,1965,Straight Outta Compton,8.3
145,eross,9572,Chocolate,4.0
859,kimberly04,767,The Banshees of Inisherin,8.3
838,dennishouston,3530,The Return of Jafar,1.4
110,msummers,5783,Garo: Divine Flame,7.2
70,justinjohnson,8622,Slaughterhouse Rulez,9.8
894,smithdavid,3986,Cadaver,6.9
994,john09,2074,Once Upon a Deadpool,8.0
464,laurasmith,5432,Capernaum,5.4
868,brian96,2016,Peter von Kant,2.8
465,tristangibbs,2520,Senior Year,4.0
310,kevinclark,3530,The Return of Jafar,9.1
244,amandabrown,3251,La Belle Verte,4.8
214,jenniferjohnson,690,Fate/Grand Order Final Singularity – Grand Temple of Time: Solomon,9.0
158,piercecatherine,8903,"My Rosy Life, His Rosy Passion",1.8
815,teresa83,9178,200 Pounds Beauty,1.7
463,michaelmaxwell,9595,Shrek in the Swamp Karaoke Dance Party,4.7
216,ebutler,5038,Exit Wounds,3.5
639,xkelly,9687,The Midnight Sky,6.4
541,richard50,3071,Killing Me Softly,2.5
302,jason51,7105,"Turn Me On, Dammit!",1.5
434,garrettduran,6577,North Country,2.6
693,fwilliams,4654,Notre-Dame on Fire,8.4
359,michellemullins,5309,Buzz Lightyear of Star Command: The Adventure Begins,1.9
728,keithwright,8000,Lying and Stealing,9.2
721,karenallison,4269,Bastille Day,2.7
974,patriciacowan,6826,House of the Dead 2,5.4
868,brian96,5680,Superman III,5.0
679,davischeyenne,7563,The Phantom,5.0
422,dennis56,6939,The Gift,1.9
161,dawnanthony,3337,Going in Style,7.2
465,tristangibbs,7101,Punch-Drunk Love,5.7
635,xcurtis,2236,Alone,4.3
245,alexis76,3113,Fantastic Mr. Fox,1.9
